* Measurement data measured by REW V5.30 beta 1
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: Nov 16, 2023 9:01:15 PM
152.500000, 2.872
155.000000, 2.838
157.500000, 2.806
160.000000, 2.774
162.500000, 2.743
165.000000, 2.712
167.500000, 2.682
170.000000, 2.653
172.500000, 2.624
175.000000, 2.597
177.500000, 2.569
180.000000, 2.543
182.500000, 2.517
185.000000, 2.492
187.500000, 2.468
190.000000, 2.444
192.500000, 2.421
195.000000, 2.399
197.500000, 2.377
200.000000, 2.356
203.000000, 2.331
206.000000, 2.308
209.000000, 2.286
212.000000, 2.264
214.000000, 2.250
218.000000, 2.224
220.000000, 2.211
224.000000, 2.188
227.000000, 2.171
230.000000, 2.155
233.000000, 2.140
236.000000, 2.126
240.000000, 2.108
243.000000, 2.096
247.000000, 2.080
250.000000, 2.069
254.000000, 2.055
258.000000, 2.041
262.000000, 2.027
265.000000, 2.017
269.000000, 2.004
272.000000, 1.995
276.000000, 1.983
280.000000, 1.971
285.000000, 1.956
290.000000, 1.943
295.000000, 1.929
300.000000, 1.916
304.000000, 1.906
307.000000, 1.899
311.000000, 1.889
315.000000, 1.879
320.000000, 1.868
325.000000, 1.857
330.000000, 1.846
335.000000, 1.836
340.000000, 1.825
345.000000, 1.816
350.000000, 1.806
355.000000, 1.797
360.000000, 1.788
365.000000, 1.779
370.000000, 1.769
375.000000, 1.760
382.000000, 1.747
387.000000, 1.737
395.000000, 1.721
400.000000, 1.710
406.000000, 1.696
412.000000, 1.683
418.000000, 1.668
425.000000, 1.651
431.000000, 1.635
437.000000, 1.619
444.000000, 1.600
450.000000, 1.585
455.000000, 1.571
462.000000, 1.553
468.000000, 1.537
475.000000, 1.518
482.000000, 1.499
487.000000, 1.486
494.000000, 1.467
500.000000, 1.451
508.000000, 1.429
515.000000, 1.410
522.000000, 1.391
530.000000, 1.370
538.000000, 1.349
545.000000, 1.331
552.000000, 1.314
560.000000, 1.294
570.000000, 1.271
580.000000, 1.249
590.000000, 1.228
600.000000, 1.208
608.000000, 1.191
615.000000, 1.177
622.000000, 1.163
630.000000, 1.147
640.000000, 1.127
650.000000, 1.106
660.000000, 1.085
670.000000, 1.063
680.000000, 1.040
690.000000, 1.017
700.000000, 0.993
710.000000, 0.970
720.000000, 0.947
730.000000, 0.925
740.000000, 0.903
750.000000, 0.883
762.000000, 0.860
775.000000, 0.838
788.000000, 0.819
800.000000, 0.803
812.000000, 0.790
825.000000, 0.779
838.000000, 0.771
850.000000, 0.767
862.000000, 0.764
875.000000, 0.762
885.000000, 0.763
900.000000, 0.765
912.000000, 0.768
925.000000, 0.774
938.000000, 0.782
950.000000, 0.792
962.000000, 0.804
975.000000, 0.821
988.000000, 0.843
1000.000000, 0.866
1015.000000, 0.901
1030.000000, 0.942
1044.000000, 0.986
1060.000000, 1.039
1075.000000, 1.092
1090.000000, 1.145
1106.000000, 1.200
1120.000000, 1.246
1138.000000, 1.303
1150.000000, 1.338
1172.000000, 1.399
1180.000000, 1.420
1206.000000, 1.487
1220.000000, 1.524
1241.000000, 1.581
1250.000000, 1.606
1265.000000, 1.650
1280.000000, 1.695
1315.000000, 1.807
1320.000000, 1.823
1340.000000, 1.890
1360.000000, 1.959
1380.000000, 2.030
1400.000000, 2.100
1430.000000, 2.207
1450.000000, 2.279
1475.000000, 2.369
1500.000000, 2.462
1525.000000, 2.556
1550.000000, 2.652
1575.000000, 2.750
1600.000000, 2.849
1625.000000, 2.950
1650.000000, 3.052
1675.000000, 3.156
1700.000000, 3.262
1725.000000, 3.372
1750.000000, 3.484
1775.000000, 3.600
1800.000000, 3.721
1825.000000, 3.846
1850.000000, 3.975
1875.000000, 4.109
1900.000000, 4.247
1925.000000, 4.390
1950.000000, 4.538
1975.000000, 4.691
2000.000000, 4.850
2030.000000, 5.047
2060.000000, 5.253
2090.000000, 5.466
2120.000000, 5.684
2140.000000, 5.832
2180.000000, 6.128
2200.000000, 6.272
2240.000000, 6.550
2270.000000, 6.744
2300.000000, 6.924
2330.000000, 7.090
2360.000000, 7.244
2400.000000, 7.435
2430.000000, 7.570
2470.000000, 7.740
2500.000000, 7.862
2540.000000, 8.019
2580.000000, 8.169
2620.000000, 8.311
2650.000000, 8.413
2690.000000, 8.542
2720.000000, 8.631
2760.000000, 8.739
2800.000000, 8.834
2850.000000, 8.931
2900.000000, 9.005
2950.000000, 9.055
3000.000000, 9.083
3040.000000, 9.089
3070.000000, 9.085
3110.000000, 9.069
3150.000000, 9.040
3200.000000, 8.987
3250.000000, 8.917
3300.000000, 8.830
3350.000000, 8.728
3400.000000, 8.614
3450.000000, 8.488
3500.000000, 8.355
3550.000000, 8.214
3600.000000, 8.069
3650.000000, 7.919
3700.000000, 7.767
3750.000000, 7.613
3820.000000, 7.398
3870.000000, 7.246
3950.000000, 7.009
4000.000000, 6.863
4060.000000, 6.693
4120.000000, 6.524
4180.000000, 6.356
4250.000000, 6.157
4310.000000, 5.982
4370.000000, 5.802
4440.000000, 5.587
4500.000000, 5.403
4550.000000, 5.251
4620.000000, 5.043
4680.000000, 4.871
4750.000000, 4.680
4820.000000, 4.499
4870.000000, 4.376
4940.000000, 4.215
5000.000000, 4.088
5080.000000, 3.938
5150.000000, 3.824
5220.000000, 3.729
5300.000000, 3.639
5380.000000, 3.565
5450.000000, 3.510
5520.000000, 3.462
5600.000000, 3.413
5700.000000, 3.359
5800.000000, 3.313
5900.000000, 3.275
6000.000000, 3.245
6080.000000, 3.228
6150.000000, 3.219
6220.000000, 3.215
6300.000000, 3.217
6400.000000, 3.230
6500.000000, 3.253
6600.000000, 3.286
6700.000000, 3.327
6800.000000, 3.374
6900.000000, 3.425
7000.000000, 3.475
7100.000000, 3.522
7200.000000, 3.562
7300.000000, 3.593
7400.000000, 3.610
7500.000000, 3.610
7620.000000, 3.585
7750.000000, 3.524
7880.000000, 3.424
8000.000000, 3.296
8120.000000, 3.132
8250.000000, 2.914
8380.000000, 2.658
8500.000000, 2.390
8620.000000, 2.097
8750.000000, 1.760
8850.000000, 1.497
9000.000000, 1.114
9120.000000, 0.833
9250.000000, 0.570
9380.000000, 0.361
9500.000000, 0.219
9620.000000, 0.127
9750.000000, 0.083
9880.000000, 0.094
10000.000000, 0.158
10150.000000, 0.308
10300.000000, 0.531
10440.000000, 0.779
10600.000000, 1.050
10750.000000, 1.223
10900.000000, 1.265
11060.000000, 1.155
11200.000000, 0.945
11380.000000, 0.561
11500.000000, 0.257
11720.000000, -0.359
11800.000000, -0.591
12060.000000, -1.319
12200.000000, -1.657
12410.000000, -2.051
12500.000000, -2.179
12650.000000, -2.343
12800.000000, -2.455
13150.000000, -2.600
13200.000000, -2.616
13400.000000, -2.672
13600.000000, -2.740
13800.000000, -2.837
14000.000000, -2.968
14300.000000, -3.225
14500.000000, -3.424
14750.000000, -3.682
15000.000000, -3.921
15250.000000, -4.109
15500.000000, -4.226
15750.000000, -4.266
16000.000000, -4.237
16250.000000, -4.156
16500.000000, -4.044
16750.000000, -3.921
17000.000000, -3.808
17250.000000, -3.720
17500.000000, -3.675
17750.000000, -3.691
18000.000000, -3.789
18250.000000, -3.988
18500.000000, -4.307
18750.000000, -4.756
19000.000000, -5.340
19250.000000, -6.068
19500.000000, -7.078
19750.000000, -9.032
20000.000000, -11.000
